,Unnamed: 0,INDUSTRY_GROUP,INDUSTRY,SECTOR,CURRENCY,DEFAULT_PROB,NBR_EMPLOYEES,EMPL_GROWTH,PCT_WOMEN_EMPLOYEES,PCT_WOMEN_MGT,WHISTLE_BLOWER_POLICY,ETHICS_POLICY,BRIBERY_POLICY,COUNTRY,COUNTRY_RISK_GROWTH_RATE,COUNTRY_RISK_DIVIDEND_YIELD,COUNTRY_RISK_PAYOUT_RATIO,VOLATILITY_30D,VOLATILITY_180D,PCT_CHG_1_YEAR,PCT_CHG_6_M,DIVIDEND_YIELD,MARKETCAP,TOTAL_ASSETS,TOTAL_LIABILITIES,CURRENT_ASSETS,EBIT,RETAINED_EARNINGS,SALES,SALES_GROWTH,INTEREST_EXPENSES,anomaly_score
2419,2420,Software & Services,Internet Software & Services,Information Technology,,0.8291038792685491,1781.0,14.9032258064516,,,,,,JP,10.905155,1.779725,30.145106,26.905209999999997,30.77109,32.58961,1.256983,0.30344827586206896,157383725000.0,43231.745,21648.351000000002,15235.063999999998,3646.425,11662.702,23054.956000000002,20.9021652357917,47.998999999999995,0.11429046359131195
2420,2421,"Food, Beverage & Tobacco",Food Products,Consumer Staples,,0.720336467156824,7644.0,,,,,,,JP,10.905155,1.779725,30.145106,14.67424,17.61694,1.775148,1.2757610000000001,1.64728682170543,306870420888.0,373632.0,153599.0,215349.0,21455.0,79300.0,792564.0,0.0,928.0,0.10855356790081805
2421,2422,Technology Hardware & Equipmen,"Electronic Equipment, Instrume",Information Technology,,1.2198189866293603,19464.0,-3.5958395245170895,,,Y,Y,Y,JP,10.905155,1.779725,30.145106,18.632189999999998,22.14572,-5.0,-6.575829,3.17057704502219,137542158354.0,360724.0,263509.0,231506.0,2545.0,44435.0,451627.0,-7.89024992147889,1794.0,0.11930034968809577
2422,2423,Consumer Durables & Apparel,Leisure Products,Consumer Discretionary,,1.21235908959283,4843.0,1.9149831649831701,,,,,,JP,10.905155,1.779725,30.145106,14.11212,26.006729999999997,-22.697370000000003,-12.34977,3.78250591016548,211096161900.0,449152.0,231747.0,145449.0,36599.0,147269.0,186218.0,-13.3684416200675,884.0,0.06832929153773104
2423,2424,Software & Services,IT Services,Information Technology,,0.858905800633332,2284.0,1.42095914742451,,,Y,Y,N,JP,10.905155,1.779725,30.145106,31.949140000000003,33.75708,127.1487,49.059979999999996,1.8018018018018,143190000000.0,103365.0,46037.0,92425.0,5747.0,26573.0,157236.0,8.30417412866786,64.0,0.11197909730167549
2424,2425,Technology Hardware & Equipmen,"Electronic Equipment, Instrume",Information Technology,,1.5886238167239999,5133.0,27.243430837877998,32.810001373291,,Y,Y,Y,JP,10.905155,1.779725,30.145106,37.6648,35.384,3.852327,8.484239,0.9273570324574959,164371543715.0,182670.0,108064.0,78179.0,-3904.0,45336.0,115802.0,-2.86859807753603,470.0,0.09740637438948574
2425,2426,Commercial & Professional Serv,Professional Services,Industrials,,0.569434498915759,9365.0,2.8555738605162,,,,,,JP,10.905155,1.779725,30.145106,21.39084,22.301170000000003,36.43587,23.155739999999998,2.6289517470881902,180300000000.0,66377.219,28523.099,54742.698,11142.808,28236.075,89979.069,2.37816422970056,0.0,0.11572162084402293
2426,2427,Software & Services,IT Services,Information Technology,,0.8677290021794829,7988.0,-1.41922744662471,15.970000267028801,,Y,Y,Y,JP,10.905155,1.779725,30.145106,22.95235,26.77665,67.36695,24.86938,1.56903765690377,262095822360.0,192694.0,101922.0,118255.0,14314.0,80006.0,282249.0,1.5141760688248798,194.0,0.11327264263405873
2427,2428,Capital Goods,Trading Companies & Distributo,Industrials,,1.19106809070455,6727.0,15.346364883401899,,,Y,Y,N,JP,10.905155,1.779725,30.145106,28.03418,24.5813,63.71134,34.57627,2.04659949622166,134186320776.0,479717.0,349854.0,371329.0,22633.0,34580.0,675579.0,1.07798926948086,2304.0,0.11041148061503236
2428,2429,"Food, Beverage & Tobacco",Food Products,Consumer Staples,,0.65265733904033,2275.0,4.0713632204940495,,,Y,Y,N,JP,10.905155,1.779725,30.145106,32.2249,24.09617,17.9786,8.811189,0.7197943444730079,188317817500.0,116169.0,22076.0,72016.0,7702.0,71968.0,61844.0,5.22518843686727,109.0,0.07778501199480264
2429,2430,Capital Goods,Construction & Engineering,Industrials,,1.04565958755398,5367.0,-8.506648482782131,,,Y,Y,N,JP,10.905155,1.779725,30.145106,44.18092,37.586690000000004,4.415274,35.03086,0.6857142857142859,227783962875.0,461331.0,304206.0,425244.0,15680.0,72137.0,603745.0,-1.27594236266,209.0,0.07998949422870255
2430,2431,Capital Goods,Building Products,Industrials,,0.799133916727512,4831.0,5.572552447552449,,,Y,Y,N,JP,10.905155,1.779725,30.145106,17.6651,25.00068,35.71921,12.12766,1.75521821631879,174470238944.0,234716.0,123142.0,174181.0,12383.0,80770.0,260204.0,3.54688389158386,52.0,0.10623003607969428
2431,2432,Automobiles & Components,Auto Components,Consumer Discretionary,,0.589050524023397,18668.0,5.34988713318284,,,Y,Y,N,JP,10.905155,1.779725,30.145106,16.93449,19.660610000000002,1.7064849999999998,12.71868,2.6006711409396,224654263664.0,368666.0,156323.0,187118.0,30522.0,151264.0,459070.0,-3.5976329372829197,74.0,0.11339930938609888
2432,2433,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,,0.54282499897591,2505.0,-1.84169278996865,,,Y,Y,,JP,10.905155,1.779725,30.145106,16.83728,18.73561,49.2764,38.3525,1.2807881773399,154901646900.0,339156.0,225693.0,235261.0,9298.0,84967.0,973818.0,2.1680674561166997,50.0,0.11664861380718172
2433,2434,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,,0.7687539776630391,4251.0,14.9540292049757,22.25,,Y,Y,N,JP,10.905155,1.779725,30.145106,13.34619,16.40633,17.42331,-2.097187,1.0449320794148398,124657974012.0,114947.0,57738.0,38600.0,1865.0,38035.0,188623.0,1.55326319869924,248.0,0.09763111874570118
2434,2435,Materials,Paper & Forest Products,Materials,,1.23964601031907,9594.0,12.910438978462999,,,Y,Y,N,JP,10.905155,1.779725,30.145106,25.26474,21.3511,13.981760000000001,3.376981,0.7,224023177500.0,657747.0,466668.0,257048.0,23535.0,94067.0,477140.0,0.64609757486653,3730.0,0.11130548864111461
2435,2436,Media,Media,Consumer Discretionary,,0.57084959675322,4616.0,8.07773355186139,,,,,,JP,10.905155,1.779725,30.145106,11.79097,21.66221,0.2656042,14.163310000000001,1.7660044150110399,245818185000.0,426070.0,103277.0,182483.0,17278.0,193391.0,295879.0,5.377895070500291,0.0,0.06266049336847407
2436,2437,"Food, Beverage & Tobacco",Food Products,Consumer Staples,,0.584291430994355,2110.0,9.838625715773029,,,,,,JP,10.905155,1.779725,30.145106,33.98596,31.439590000000003,137.7415,55.15152,0.390625,199177728000.0,19500.141,6765.93,9455.25,3847.1809999999996,10161.317,32536.189,22.259052034158803,11.009,0.10453163004179483
2437,2438,"Pharmaceuticals, Biotechnology",Pharmaceuticals,Health Care,,0.44412752412791295,1713.0,-0.753186558516802,,,Y,Y,N,JP,10.905155,1.779725,30.145106,14.91189,18.99005,5.02451,10.86675,2.01283547257876,175813550000.0,148372.0,36503.0,112016.0,11374.0,100041.0,97353.0,5.504259054554911,10.0,0.10873180531000293
2438,2439,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,,0.9355800403198679,13274.0,5.39102818578801,,,Y,Y,N,JP,10.905155,1.779725,30.145106,18.687089999999998,19.27879,18.55895,15.409139999999999,0.9668508287292821,217274510460.0,179870.0,103781.0,40137.0,14520.0,74518.0,327406.0,5.399280181821691,498.0,0.11669226758944279
2439,2440,Technology Hardware & Equipmen,"Electronic Equipment, Instrume",Information Technology,,0.65907849966117,4697.0,-2.57208048122796,,,,,,JP,10.905155,1.779725,30.145106,30.199040000000004,36.731190000000005,123.1928,56.49419,0.404858299595142,182165202180.0,52363.0,7671.0,31828.0,6661.0,28679.0,37547.0,-1.7325760946373898,5.0,0.10737447563925206
2440,2441,Capital Goods,Electrical Equipment,Industrials,,1.04288432427376,3943.0,-2.3042616451932596,,,,,,JP,10.905155,1.779725,30.145106,21.7918,27.83294,46.53333,10.45226,1.22838944494995,148932584045.0,151709.0,76424.0,91370.0,8705.0,45720.0,134870.0,2.79960669832389,262.0,0.108357002951744
2441,2442,Health Care Equipment & Servic,Health Care Equipment & Suppli,Health Care,,0.7002154561266839,2685.0,1.7816527672479099,,,,,,JP,10.905155,1.779725,30.145106,16.60115,20.48734,27.46851,12.97405,1.67844522968198,174766576420.0,128962.0,40571.0,73085.0,11015.0,44452.0,73198.0,-1.20260767455358,34.0,0.10661176408585504
2442,2443,Transportation,Road & Rail,Industrials,,1.24892728324556,25274.0,2.14193339799547,,,Y,Y,N,JP,10.905155,1.779725,30.145106,28.43232,22.12762,25.01076,17.2386,1.2052341597796101,324599577456.0,549924.0,336005.0,204862.0,28207.0,176842.0,665377.0,-2.20135400100536,1932.0,0.09187595814214616
2443,2444,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,,0.898523757887271,19568.0,6.9289617486338795,,,N,Y,N,JP,10.905155,1.779725,30.145106,12.8153,16.89471,-12.22371,5.984634,1.60244181610072,138026313079.0,269488.0,161761.0,69045.0,15439.0,84445.0,501627.0,4.51999649951868,714.0,0.08855212041284938
2444,2445,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,,1.4007431003879898,10845.0,,,,Y,Y,N,JP,10.905155,1.779725,30.145106,23.3277,32.42693,33.16667,24.84375,0.725907384230288,273749129320.0,422809.0,311562.0,283485.0,15915.0,92734.0,606024.0,15.7185820261407,458.0,0.10864421423059939
2445,2446,Capital Goods,Machinery,Industrials,,1.3536724737348997,4593.0,3.0976430976431,,,N,Y,N,JP,10.905155,1.779725,30.145106,27.993859999999998,29.75351,29.072159999999997,29.4726,1.2779552715655,152430495444.0,247606.0,120416.0,154475.0,9660.0,71090.0,153641.0,-5.14758085924719,364.0,0.11390759559307323
2446,2447,Automobiles & Components,Auto Components,Consumer Discretionary,,0.535025750996354,3574.0,7.35956743766897,,,,,,JP,10.905155,1.779725,30.145106,18.82473,20.26768,12.43523,10.413839999999999,1.6589861751152097,175841037120.0,193127.0,67016.0,89146.0,20431.0,102359.0,163368.0,12.3653621294449,131.0,0.11794526668641492
2447,2448,"Pharmaceuticals, Biotechnology",Pharmaceuticals,Health Care,,0.56423925555924,1905.0,-0.157232704402516,,,Y,Y,N,JP,10.905155,1.779725,30.145106,20.85277,20.76748,13.20085,7.916103,1.47335423197492,173252680150.0,186801.0,29018.0,97218.0,8491.0,101755.0,71707.0,0.575059259155364,24.0,0.11912283085279146
2448,2449,"Pharmaceuticals, Biotechnology",Pharmaceuticals,Health Care,,0.5799884077678579,2382.0,-1.5702479338843,,,N,Y,N,JP,10.905155,1.779725,30.145106,19.1198,19.7394,-20.10089,-17.34243,2.8169014084507,154317166052.0,192668.0,34831.0,126267.0,10413.0,150303.0,115373.0,-3.43981989069575,29.0,0.11343639640922132
2449,2450,Retailing,Specialty Retail,Consumer Discretionary,,0.8916328432053872,5332.0,-2.0573108008817,,,Y,Y,N,JP,10.905155,1.779725,30.145106,16.55716,21.8924,12.98077,15.76355,1.36170212765957,181935402000.0,199413.0,41877.0,90276.0,7395.0,133659.0,154934.0,-2.39578674159144,10.0,0.10871848612188051
2450,2451,Automobiles & Components,Auto Components,Consumer Discretionary,,1.07084407853682,9694.0,3.6791443850267402,,,Y,Y,N,JP,10.905155,1.779725,30.145106,22.23529,27.169790000000003,30.87538,13.62785,1.64744645799012,145240146555.0,241052.0,105732.0,117786.0,23025.0,118097.0,321168.0,-1.30752896998676,683.0,0.11913546109032375
2451,2452,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,,0.904722773494249,12959.0,8.82599932818273,,,Y,Y,N,JP,10.905155,1.779725,30.145106,24.367929999999998,34.9786,54.01786,39.83787,1.24223602484472,168529569915.0,201857.0,56529.0,128330.0,5612.0,87760.0,247751.0,-9.267329778506971,19.0,0.09367996911364501
2452,2453,Capital Goods,Construction & Engineering,Industrials,,0.7715488218782741,8675.0,18.9170664838931,,,,,,JP,10.905155,1.779725,30.145106,22.14639,23.84693,61.5019,31.70543,1.76574455562095,145063790334.0,218053.0,89216.0,151323.0,10061.0,92679.0,283236.0,5.08241911129084,52.0,0.12334608538101133
2453,2454,Capital Goods,Construction & Engineering,Industrials,,0.6270544032950911,4702.0,-3.88389206868356,,,Y,Y,Y,JP,10.905155,1.779725,30.145106,17.71295,20.25497,35.75927,28.90365,1.8041237113402098,142714194920.0,199024.0,98840.0,152907.0,8473.0,77945.0,200604.0,-5.564343012089031,175.0,0.11714782972602106
2454,2455,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,,1.5536877152230502,7173.0,8.12481157672596,,,,,,JP,10.905155,1.779725,30.145106,42.00493,38.0348,149.8741,66.5827,1.00806451612903,189378581376.0,101712.0,50840.0,25432.0,6681.0,3007.0,87776.0,5.10081900474161,571.0,0.08994453665318536
2455,2456,Software & Services,IT Services,Information Technology,,1.1770854271742501,521.0,2.35756385068762,,,N,Y,N,JP,10.905155,1.779725,30.145106,30.97362,34.35038,64.93056,53.225809999999996,0.601503759398496,157265517500.0,77335.689,46671.414000000004,48324.085999999996,4201.630999999999,18419.615,43763.41,14.902336029800901,85.95299999999999,0.10514829776597578
2456,2457,"Food, Beverage & Tobacco",Food Products,Consumer Staples,,0.863728108287412,3610.0,2.5859619210002798,,,Y,Y,N,JP,10.905155,1.779725,30.145106,15.04628,17.694760000000002,6.238419,-4.338154,1.80232558139535,141941295480.0,252074.0,104628.0,92275.0,11574.0,98363.0,312932.0,0.41844763628428794,284.0,0.10646322355535537
2457,2458,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,,2.22242412642712,6519.0,3.8884462151394397,,,,,,JP,10.905155,1.779725,30.145106,28.636029999999998,30.7334,67.70186,-1.746725,0.962962962962963,181872000000.0,168565.0,91508.0,121504.0,18500.0,72573.0,305312.0,7.6065273323229805,0.0,0.11544935336577639
2458,2459,Energy,"Oil, Gas & Consumable Fuels",Energy,,1.1555130940651999,1825.0,-1.19112073632918,,,Y,Y,Y,JP,10.905155,1.779725,30.145106,26.2613,24.51553,24.2741,39.991279999999996,0.6230529595015579,183466830960.0,746739.0,236130.0,161359.0,685.0,345695.0,207130.0,-13.8042962605388,1245.0,0.11665846760199738
2459,2460,Transportation,Road & Rail,Industrials,,0.982719437273378,20014.0,1.51661171696678,,,,,,JP,10.905155,1.779725,30.145106,20.76635,20.0367,30.73323,17.862170000000003,1.1933174224343701,233677820970.0,417119.0,182609.0,60908.0,11044.0,124417.0,255677.0,0.43682360104492,322.0,0.11254017367255503
2460,2461,Health Care Equipment & Servic,Health Care Equipment & Suppli,Health Care,,0.35725825129898603,1489.0,-2.10387902695595,,,,,,JP,10.905155,1.779725,30.145106,15.1421,20.65759,24.30454,4.044118,1.44876325088339,138736405950.0,103196.0,13567.0,37109.0,7443.0,72354.0,36859.0,0.7957777291621091,0.0,0.1093268227959201
2461,2462,Materials,Chemicals,Materials,,1.19490660975072,2684.0,0.750750750750751,,,Y,Y,Y,JP,10.905155,1.779725,30.145106,19.49459,27.65608,40.50633,19.907410000000002,1.5444015444015402,120929587695.0,217302.0,79233.0,107137.0,5365.0,71593.0,128647.0,-9.85488154381933,403.0,0.10463979935184159
2462,2463,Retailing,Specialty Retail,Consumer Discretionary,,1.1834566753473201,4433.0,1.37205579693574,,,,,,JP,10.905155,1.779725,30.145106,24.91477,18.01781,4.895356,11.3188,2.42537313432836,152729468368.0,393261.0,214087.0,119178.0,19625.0,123760.0,436935.0,1.2398513383258,1651.0,0.0752603449280983
2463,2464,Retailing,Specialty Retail,Consumer Discretionary,,0.885464887994158,4427.0,4.484304932735429,,,,,,JP,10.905155,1.779725,30.145106,22.74466,26.98765,37.51846,38.130559999999996,1.67561761546724,140644661780.0,67799.0,36819.0,45152.0,9165.0,29515.0,145535.0,3.27564061624054,42.0,0.11625702643755131
2464,2465,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goo",Consumer Discretionary,,1.0464128799493,4456.0,-12.9517483883571,,,Y,Y,N,JP,10.905155,1.779725,30.145106,25.51448,23.190160000000002,8.156028,12.26994,2.6229508196721296,153648327135.0,273226.0,107556.0,103572.0,4203.0,113074.0,244900.0,-7.06446667375036,399.0,0.11440929956703488
2465,2466,"Food, Beverage & Tobacco",Food Products,Consumer Staples,,0.8729958940804459,2936.0,-10.569600974718199,,,Y,Y,N,JP,10.905155,1.779725,30.145106,23.22777,29.2713,93.04556,14.02266,0.9937888198757758,203360708390.0,170919.0,91721.0,78113.0,15565.0,50008.0,363336.0,0.584957214795293,176.0,0.11194061925246823
2466,2467,Household & Personal Products,Personal Products,Consumer Staples,,0.47269882627665205,1560.0,-3.04536979490367,,,Y,Y,N,JP,10.905155,1.779725,30.145106,20.93842,21.51611,132.2412,55.711780000000005,1.69300225733634,302627679780.0,93567.0,34202.0,64200.0,9986.0,51244.0,54473.0,6.43415396639312,0.0,0.12300249090383336
2467,2468,Health Care Equipment & Servic,Health Care Providers & Servic,Health Care,,0.546903783395736,485.0,4.75161987041037,,,,,,JP,10.905155,1.779725,30.145106,26.283459999999998,20.83801,39.84375,26.725659999999998,1.57821229050279,148127046600.0,70986.399,20816.993000000002,45083.157,6093.459,40678.021,55947.932,4.4260337994863495,51.766000000000005,0.1052467258749743
2468,2469,Technology Hardware & Equipmen,"Electronic Equipment, Instrume",Information Technology,,2.7208032995942197,928.0,0.6507592190889371,,,Y,Y,N,JP,10.905155,1.779725,30.145106,18.12313,21.07326,27.86885,4.578953,3.27683615819209,126112500000.0,161620.0,52101.0,142876.0,4659.0,81221.0,218003.0,-4.44709378520178,150.0,0.11917061009764962
2469,2470,Capital Goods,Construction & Engineering,Industrials,,1.0945680383004899,3798.0,2.59319286871961,,,Y,Y,N,JP,10.905155,1.779725,30.145106,18.96455,29.39893,-3.20122,-16.447370000000003,2.20472440944882,148607970500.0,271908.0,191620.0,228829.0,25135.0,55378.0,344706.0,0.30816506473212296,286.0,0.09136577139912189
2470,2471,Capital Goods,Machinery,Industrials,,0.93218715380109,7886.0,4.05066631481726,,,Y,Y,N,JP,10.905155,1.779725,30.145106,17.3799,21.94593,0.6393083,-6.2,2.55863539445629,179539736922.0,267215.0,110997.0,125400.0,21647.0,123066.0,198762.0,-2.5561830803623997,284.0,0.1189716360959499
2471,2472,Commercial & Professional Serv,Commercial Services & Supplies,Industrials,,0.568452064727398,865.0,3.7170263788968803,,,Y,Y,N,JP,10.905155,1.779725,30.145106,24.97044,23.00843,50.381,25.74963,0.8792846497764529,144265000000.0,72403.0,10895.0,39240.0,7120.0,46705.0,44232.0,-12.944557066661401,5.0,0.11731014090981634
2472,2473,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goo",Consumer Discretionary,,0.95676050161807,5148.0,-4.08049189491336,,,Y,Y,N,JP,10.905155,1.779725,30.145106,18.75536,28.106659999999998,61.09936999999999,23.03552,1.44356955380577,147752514756.0,112588.0,41213.0,58197.0,9648.0,38219.0,108107.0,0.835735139118188,65.0,0.09141440872423234
2473,2474,Commercial & Professional Serv,Commercial Services & Supplies,Industrials,,0.91138890000165,4785.0,1.5923566878980902,15.8999996185303,,Y,Y,N,JP,10.905155,1.779725,30.145106,21.07631,23.330379999999998,49.13127,43.32096,1.55339805825243,173644913850.0,218741.0,104492.0,111322.0,11815.0,70820.0,236776.0,-1.66864622872663,255.0,0.11861034875343934
2474,2475,Transportation,Transportation Infrastructure,Industrials,,1.03636105491805,3865.0,4.12176724137931,,,Y,Y,N,JP,10.905155,1.779725,30.145106,18.44538,19.252229999999997,32.57329,16.11983,2.02702702702703,143567810034.0,305751.0,126915.0,56300.0,9189.0,93914.0,165252.0,-4.06437043186476,439.0,0.1146737399638455
2475,2476,Commercial & Professional Serv,Professional Services,Industrials,,0.6112310347729379,1568.0,5.58922558922559,,,,,,JP,10.905155,1.779725,30.145106,27.033109999999997,26.43492,25.18636,4.741001,1.6764459346186102,143036629484.0,72361.0,37093.0,56785.0,7608.0,22250.0,115561.0,6.66512829979694,1.0,0.11393120792864608
2476,2477,Capital Goods,Construction & Engineering,Industrials,,0.905494080692461,9244.0,3.69040942232193,,,N,Y,N,JP,10.905155,1.779725,30.145106,18.72213,23.03439,18.1512,5.974026,1.96078431372549,251272925712.0,424874.0,211518.0,268764.0,26397.0,182458.0,470943.0,5.19799049752833,213.0,0.12079250018334364
2477,2478,Automobiles & Components,Auto Components,Consumer Discretionary,,0.736130461820723,22310.0,1.3584117032392902,,,N,Y,N,JP,10.905155,1.779725,30.145106,19.627110000000002,26.06705,11.26782,44.41656,1.7810599478714197,170314036292.0,266851.0,72968.0,147155.0,22954.0,144710.0,325550.0,-4.69178162400169,446.0,0.114525957182116
2478,2479,Retailing,Specialty Retail,Consumer Discretionary,,0.8366505175826859,1326.0,-0.37565740045078905,,,,,,JP,10.905155,1.779725,30.145106,10.7961,22.9471,-18.217389999999998,-16.54836,4.25305688463583,167531831181.0,101312.0,48254.0,56295.0,6904.0,55636.0,62682.0,-13.496729320195401,207.0,0.03378147968399653
2479,2480,Capital Goods,Trading Companies & Distributo,Industrials,,0.670804980735644,2724.0,1.3770003721622601,,,N,Y,N,JP,10.905155,1.779725,30.145106,18.62475,20.33496,41.77688,18.11907,2.15485756026297,130473140515.0,219598.0,143886.0,190386.0,13113.0,56666.0,447698.0,-0.0169728479098831,1983.0,0.12120761386175805
2480,2481,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goo",Consumer Discretionary,,1.15978922575082,7038.0,2.6246719160105,,,Y,Y,N,JP,10.905155,1.779725,30.145106,24.11056,31.58478,78.89182,60.663509999999995,1.10619469026549,142336038480.0,169460.0,61107.0,71582.0,4206.0,77504.0,136579.0,-1.26153089847026,192.0,0.11160453373433254
2481,2482,Capital Goods,Industrial Conglomerates,Industrials,,0.9582275086893108,3821.0,-0.9076763485477181,,,,,,JP,10.905155,1.779725,30.145106,16.29885,19.5971,29.44637,17.94872,3.06324110671937,141356136724.0,161112.0,104666.0,38594.0,12750.0,15049.0,178631.0,-1.27611362882724,531.0,0.10472115868205661
2482,2483,Diversified Financials,Diversified Financial Services,Financials,,2.2945903877105,227.0,15.8163265306122,,,Y,Y,N,JP,10.905155,1.779725,30.145106,28.94282,30.01779,46.80038,23.55305,2.97983078965911,141978223200.0,82799.045,57174.383,79213.77799999999,13417.686000000002,21677.16,21071.805,11.520717498927901,320.716,0.11605692812859703
2483,2484,Capital Goods,Building Products,Industrials,,2.7037124381050197,26950.0,-1.86796781123694,,,,,,JP,10.905155,1.779725,30.145106,27.45075,26.204810000000002,12.707180000000001,3.030303,0.0,92226256980.0,790192.0,656484.0,262374.0,32783.0,-59646.0,580795.0,-7.68899442441812,18227.0,0.11381699643763943
2484,2485,Capital Goods,Building Products,Industrials,,1.37222833322088,7236.0,2.6091888825865,,,Y,Y,N,JP,10.905155,1.779725,30.145106,9.886864,26.572409999999998,-11.123389999999999,-0.28925619999999996,2.07210940737671,103701075935.0,314974.0,142024.0,132109.0,12982.0,123311.0,228898.0,-2.74599445107728,381.0,0.007794659482194655
2485,2486,Retailing,Specialty Retail,Consumer Discretionary,,0.894131660501922,4633.0,1.60087719298246,,,Y,Y,N,JP,10.905155,1.779725,30.145106,9.620253,19.971729999999997,22.32305,18.9132,1.1275964391691398,183358896160.0,306562.0,151321.0,136192.0,16689.0,120920.0,318547.0,1.71468530575362,327.0,0.02763737681431999
2486,2487,Technology Hardware & Equipmen,"Technology Hardware, Storage &",Information Technology,,0.7140177508789849,3966.0,-1.8316831683168302,,,Y,Y,N,JP,10.905155,1.779725,30.145106,22.095589999999998,27.638820000000003,21.05511,3.171417,1.40077821011673,137087655000.0,159464.0,41324.0,97235.0,7567.0,81135.0,135116.0,-13.506939109950302,29.0,0.11400209591729105
2487,2488,Retailing,Specialty Retail,Consumer Discretionary,,1.08078998422564,8551.0,-1.29285466928316,,,,,,JP,10.905155,1.779725,30.145106,23.283360000000002,20.93209,25.25439,34.72637,2.06794682422452,151655631144.0,368177.0,216665.0,167981.0,15273.0,74687.0,674426.0,-2.5518468053871803,521.0,0.11591935276194809
2488,2489,Technology Hardware & Equipmen,"Technology Hardware, Storage &",Information Technology,,0.8474455526740999,1882.0,2.89775833788956,43.5099983215332,,Y,Y,Y,JP,10.905155,1.779725,30.145106,41.86303,29.16243,63.636359999999996,24.69274,1.52329749103943,126839872800.0,115160.0,29880.0,69334.0,7033.0,62953.0,78284.0,4.54873260503753,1.0,0.06462803315607768
2489,2490,Materials,Metals & Mining,Materials,,0.768884273831805,934.0,-0.21367521367521397,,,Y,Y,N,JP,10.905155,1.779725,30.145106,36.17921,29.44742,3.688093,2.5,1.0162601626016299,152583221016.0,150366.0,41163.0,82963.0,10514.0,55496.0,121748.0,-9.250963409089211,31.0,0.08808885677431455
2490,2491,Materials,Metals & Mining,Materials,,1.3589988997277,6918.0,1.6605437178545202,,,Y,Y,N,JP,10.905155,1.779725,30.145106,28.72193,28.5393,25.21396,51.553779999999996,1.0515247108307,208923141546.0,706418.0,480195.0,257805.0,7834.0,77108.0,525563.0,-3.9235795007915497,3894.0,0.11114496765425363
2491,2492,Capital Goods,Construction & Engineering,Industrials,,0.8096524383571378,4444.0,4.86078338839075,,,Y,Y,N,JP,10.905155,1.779725,30.145106,12.24905,18.9144,3.577236,5.289256,2.3547880690737797,103622905477.0,302152.0,238910.0,257005.0,27941.0,45507.0,403908.0,-2.6629201027573903,539.0,0.08107045517076183
2492,2493,Technology Hardware & Equipmen,Communications Equipment,Information Technology,,0.5894342938472911,4962.0,-0.36144578313253,,,Y,Y,N,JP,10.905155,1.779725,30.145106,6.0147580000000005,17.86574,19.440179999999998,14.35389,0.513643659711075,327764221785.0,204656.0,104071.0,162386.0,10265.0,71850.0,171857.0,-4.9147947327653,28.0,-0.02917653218692884
2493,2494,Capital Goods,Construction & Engineering,Industrials,,0.741586421592955,4353.0,-40.230674172731,6.300000190734861,,Y,Y,N,JP,10.905155,1.779725,30.145106,14.25301,17.88167,27.42718,13.82114,1.85714285714286,205079464800.0,244407.0,111119.0,224883.0,17583.0,104454.0,226867.0,3.42552871399069,0.0,0.10334788807913103
2494,2495,Capital Goods,Machinery,Industrials,,0.9138306636340959,3447.0,2.4064171122994704,,,Y,Y,N,JP,10.905155,1.779725,30.145106,19.84144,27.66225,53.49544,31.2825,0.9240924092409242,125745000000.0,140201.0,72474.0,110175.0,10973.0,46259.0,116309.0,2.84822439162422,75.0,0.10585996479297416
2495,2496,Capital Goods,Machinery,Industrials,,1.22155742009638,3236.0,-1.5216068167985402,,,Y,Y,Y,JP,10.905155,1.779725,30.145106,29.617309999999996,31.94087,79.33723,70.37037,1.41304347826087,137894687600.0,140530.0,63410.0,101615.0,4473.0,67538.0,111327.0,-5.05888673790498,113.0,0.11444380737264825
2496,2497,Capital Goods,Trading Companies & Distributo,Industrials,,4.308850234318149,8273.0,1.14928475363736,,,Y,Y,N,JP,10.905155,1.779725,30.145106,24.9431,24.84045,41.442409999999995,14.86014,2.96803652968037,203392746000.0,673078.0,466891.0,537450.0,30832.0,115310.0,1841353.0,-4.63486193868488,2702.0,0.11639724525760409
2497,2498,Capital Goods,Trading Companies & Distributo,Industrials,,2.4584851921632502,2944.0,,,,,,,JP,10.905155,1.779725,30.145106,34.75725,33.489090000000004,12.82468,-14.93268,1.4388489208633102,125420537475.0,227545.0,135757.0,90772.0,16665.0,57174.0,158428.0,9.35873541796093,199.0,0.09734369779728974
